rank,genre,title,writer,company,date,price,star_content,star_edit
36,대학교재, eBook    영문법의 활용 PDF                              , 이동국 이성범 공저                                                            , 한국방송통신대학교출판문화원                                        , 2020년 02월                                 ,"13,000원",0,0
37,대학교재, eBook    시바견 대학교 일반물리학   1학기 대비용 PDF                              , 타로마루 저                                                            , e퍼플                                        , 2019년 08월                                 ,"4,300원",0,0
38,대학교재, eBook    비영리회계 입문 PDF                              , 강나라 저                                                            , 유원북스                                        , 2019년 03월                                 ,"20,000원",0,0
39,대학교재, eBook    보건교육  워크북 포함  EPUB                              , 김영임 박영임 이규영 공저                                                            , 한국방송통신대학교출판문화원                                        , 2019년 01월                                 ,"16,000원",0,0
40,대학교재, eBook    비즈니스 매너와 글로벌 에티켓 성공적인 취업과 직장예절의 열쇠 3판   성공적인 취업과 직장예절의 열쇠 PDF                              , 오정주 권인아 공저                                                            , 한올출판사                                        , 2018년 05월                                 ,"16,000원",0,0
41,대학교재, eBook    산업독성학 EPUB                              , 박동욱 허용 김판기 김수근 공저                                                            , 한국방송통신대학교출판문화원                                        , 2018년 02월                                 ,"15,000원",0,0
42,대학교재, eBook    인터넷생활윤리 EPUB                              , 이봉민 정재화 공저                                                            , 한국방송통신대학교출판문화원                                        , 2018년 02월                                 ,"10,000원",0,0
43,대학교재, eBook    통계패키지 EPUB                              , 김성수 성내경 이영섭 공저                                                            , 한국방송통신대학교출판문화원                                        , 2018년 02월                                 ,"13,000원",0,0
44,대학교재, eBook    일본교육개혁 흑 백서               PDF                              ,                                  고전 저                                                            , 학지사                                        , 2017년 01월                                 ,"10,400원",0,0
45,대학교재, eBook    경제학의 이해 PDF                              , 유일선 정홍열 홍필기 김현석 등저                                                            , 시그마프레스                                        , 2015년 05월                                 ,"16,100원",0,0
46,대학교재, eBook    심리학과의 만남  6판  PDF                              , Richard A  Griggs Sherri L  Jackson 저 신성만 박권생 박승호 역                                                            , 시그마프레스                                        , 2022년 02월                                 ,"21,000원",0,0
