rank,genre,title,writer,company,date,price,star_content,star_edit
31,자연과학, eBook    털 없는 원숭이   동물학적 인간론  EPUB                              , 데즈먼드 모리스 저 김석희 역                                                            , 문예춘추사                                        , 2021년 06월                                 ,"10,080원",0,0
32,자연과학, eBook    미래를 읽다 과학이슈 11 SEASON 6 EPUB                              , 이은희 이충환 이광식 강석기 홍희범 최지원 김정 최호섭 권예슬 박종관 저 외 1명                                                                                정보 더 보기 감추기     이은희 이충환 이광식 강석기 홍희범 최지원 김정 최호섭 권예슬 박종관 이철민                                                                , 동아엠앤비                                        , 2021년 05월                                 ,"12,600원",0,0
33,자연과학, eBook    호흡의 기술   한평생 호흡하는 존재를 위한 숨쉬기의 과학 EPUB                              , 제임스 네스터 저 승영조 역                                                            , 북트리거                                        , 2021년 05월                                 ,"13,700원",4,4
34,자연과학, eBook    생태적 전환  슬기로운 지구 생활을 위하여   지속가능한 지구를 위한 마지막 선택 EPUB                              , 최재천 저                                                            , 김영사                                        , 2021년 05월                                 ,"6,930원",5,5
35,자연과학, eBook    난생처음 치과진료 EPUB                              , 윤지혜 홍은하 황아람 이소연 공저                                                            , 군자출판사                                        , 2021년 02월                                 ,"40,000원",0,0
36,자연과학, eBook    머릿속에 쏙쏙  기상 날씨 노트 EPUB                              , 가네코 다이스케 저 허영은 역                                                            , 시그마북스                                        , 2021년 01월                                 ,"10,500원",0,0
37,자연과학, eBook    물리의 정석   양자 역학 편 PDF                              , 레너드 서스킨드 아트 프리드먼 저 이종필 역                                                            , 사이언스북스                                        , 2020년 08월                                 ,"18,500원",0,0
38,자연과학, eBook    가스폭발방지공학 PDF                              , 이수경 저                                                            , 아진                                        , 2020년 08월                                 ,"20,000원",0,0
39,자연과학, eBook    정재승의 과학콘서트   복잡한 세상 명쾌한 과학 EPUB                              , 정재승 저                                                            , 어크로스                                        , 2020년 07월                                 ,"11,500원",4,4
40,자연과학, eBook    세상을 바꾼 독약 한 방울 2   죽음을 부르는 독극물의 화학사 EPUB                              , 존 엠슬리 저 김명남 역                                                            , 사이언스북스                                        , 2020년 05월                                 ,"12,500원",0,0
