rank,genre,title,writer,company,date,price,star_content,star_edit
77,인문, eBook    당신의 밤이 편안했으면 해   마음이 홀가분해지는 마흔 번의 심리상담과 그림책 처방 EPUB                              , 임명남 저                                                            , 그래도봄                                        , 2022년 10월                                 ,"12,000원",0,0
78,인문, eBook    마인   남의 것도 내 것으로 만드는 소유의 법칙 EPUB                              , 마이클 헬러 제임스 살츠먼 저 김선영 역                                                            , 흐름출판                                        , 2022년 09월                                 ,"15,840원",0,0
79,인문, eBook    불교와 정신분석 PDF                              , 제레미 사프란 저 이성동 역                                                            , 씨아이알 CIR                                         , 2022년 09월                                 ,"22,400원",0,0
80,인문, eBook    집에서 혼자 죽기를 권하다   건강하게 살다 가장 편안하게 죽는 법 EPUB                              , 우에노 지즈코 저 이주희 역                                                            , 동양북스 동양books                                         , 2022년 09월                                 ,"9,500원",4,4
81,인문, eBook     100  페이백  대여  어른의 인생 수업 책 소개 페이백 받기 링크를 확인하세요   EPUB                              , 성지연 저 저                                                            , 인물과사상사                                        , 2023년 01월                                 ,"6,300원",5,5
82,인문, eBook    어른이라는 혼란   인생의 망망대해에서 표류하는 당신을 위해 EPUB                              , 박경숙 저                                                            , 와이즈베리                                        , 2023년 02월                                 ,"11,900원",0,0
83,인문, eBook    12가지 인생의 법칙  40만 부 기념 스페셜 에디션    혼돈의 해독제 EPUB                              , 조던 B  피터슨 저 강주헌 역                                                            , 메이븐                                        , 2023년 02월                                 ,"12,700원",0,0
84,인문, eBook    씽킹 101   더 나은 삶을 위한 생각하기 연습 EPUB                              , 안우경 저 김보람 역                                                            , 흐름출판                                        , 2023년 01월                                 ,"16,800원",0,0
85,인문, eBook    미움받을 용기  200만 부 기념 스페셜 에디션    자유롭고 행복한 삶을 위한 아들러의 가르침 EPUB                              , 기시미 이치로 고가 후미타케 저 전경아 역 김정운 감수                                                            , 인플루엔셜                                        , 2023년 01월                                 ,"12,700원",0,0
86,인문, eBook    빅 히스토리   우주와 지구  인간을 하나로 잇는 새로운 역사 EPUB                              , 데이비드 크리스천 신시아 브라운 크레이그 벤저민 저 이한음 역                                                            , 웅진지식하우스                                        , 2022년 12월                                 ,"23,000원",0,0
87,인문, eBook    어른의 중력   생의 1 4 승강장에 도착한 어린 어른을 위한 심리학  EPUB                              , 사티아 도일 바이오크 저 임슬애 역                                                            , 윌북 willbook                                         , 2022년 12월                                 ,"11,900원",0,0
88,인문, eBook    조국의 법고전 산책   열다섯 권의 고전  그 사상가들을 만나다 EPUB                              , 조국 저                                                            , 오마이북                                        , 2022년 12월                                 ,"15,400원",0,0
89,인문, eBook    인문학 쫌 아는 어른이 되고 싶어   읽으면 읽을수록 생각이 쌓이는 지식 탐사기  EPUB                              , 조이엘 저                                                            , 섬타임즈                                        , 2022년 07월                                 ,"11,200원",0,0
90,인문, eBook    세계 심리학 필독서 30   프로이트부터 스키너까지 심리학 명저 30권을 한 권에 EPUB                              , 사토 다쓰야 저 박재영 역                                                            , 센시오                                        , 2022년 04월                                 ,"16,020원",0,0
91,인문, eBook    나는 왜 생각이 많을까    머릿속의 스위치를 끄고 싶을 때 보는 뇌과학 이야기 EPUB                              , 홋타 슈고 저 윤지나 역                                                            , 서사원                                        , 2021년 09월                                 ,"10,000원",3,4
92,인문, eBook    만화로 보는 3분 철학 1   서양 고대 철학편 PDF                              , 김재훈 글그림 서정욱 글                                                            , 카시오페아                                        , 2021년 06월                                 ,"11,200원",4,4
93,인문, eBook    노마드랜드 EPUB                              , 제시카 브루더 저 서제인 역                                                            , 엘리                                        , 2021년 05월                                 ,"14,000원",0,0
94,인문, eBook    소크라테스 익스프레스 EPUB                              , 에릭 와이너 저 김하현 역                                                            , 어크로스                                        , 2021년 05월                                 ,"12,500원",4,4
95,인문, eBook    사랑 수업   어떻게 사랑하고 사랑받을 것인가 EPUB                              , 윤홍균 저                                                            , 심플라이프                                        , 2020년 12월                                 ,"11,500원",5,5
96,인문, eBook    아비투스   인간의 품격을 결정하는 7가지 자본 EPUB                              , 도리스 메르틴 저 배명자 역                                                            , 다산초당                                        , 2020년 08월                                 ,"12,600원",3,4
97,인문, eBook    빅터 프랭클의 죽음의 수용소에서   죽음조차 희망으로 승화시킨 인간 존엄성의 승리 EPUB                              , 빅터 프랭클 저 이시형 역                                                            , 청아출판사                                        , 2020년 07월                                 ,"7,800원",5,5
98,인문, eBook    니체의 삶   역사상 가장 위대한 철학자 니체의 진정한 삶 EPUB                              , 수 프리도 저 박선영 역                                                            , 비잉                                        , 2020년 07월                                 ,"16,200원",5,5
99,인문, eBook    라사리요 데 토르메스의 삶  그의 행운과 불운 PDF                              , 최낙원 역                                                            , 달섬                                        , 2019년 07월                                 ,"5,600원",0,0
100,인문, eBook    군주론 EPUB  tvN 요즘책방 소개도서 3                             , 니콜로 마키아벨리 저 이시연 역                                                            , 더클래식                                        , 2018년 11월                                 ,"2,200원",4,4
