rank,genre,title,writer,company,date,price,star_content,star_edit
36,에세이 시, eBook    늙은 웹기획자 EPUB                              , 흡혈마녀늑대 글 요물공쥬 그림                                                            , 아무책방                                        , 2023년 01월                                 ,"9,000원",0,0
37,에세이 시, eBook    오늘 하지 않아도 되는 걱정은 오늘 하지 않습니다   유쾌한 로봇공학자 데니스 홍의 현재를 살아가는 법 EPUB                              , 데니스 홍 저                                                            , 인플루엔셜                                        , 2022년 12월                                 ,"12,000원",0,0
38,에세이 시, eBook    입 속의 검은 잎   문학과지성 시인선 080 EPUB                              , 기형도 저                                                            , 문학과지성사                                        , 2014년 01월                                 ,"6,300원",0,0
39,에세이 시, eBook    일곱 개의 단어로 된 사전   문학과지성 시인선 276 EPUB                              , 진은영 저                                                            , 문학과지성사                                        , 2014년 07월                                 ,"8,400원",0,0
40,에세이 시, eBook    서유기 2 EPUB                              , 오승은 저                                                            , 문학과지성사                                        , 2003년 10월                                 ,"9,100원",0,0
41,에세이 시, eBook    서유기 1 EPUB                              , 오승은 저                                                            , 문학과지성사                                        , 2009년 10월                                 ,"9,100원",0,0
42,에세이 시, eBook    상처적 체질   문학과지성 시인선 375 EPUB                              , 류근 저                                                            , 문학과지성사                                        , 2014년 04월                                 ,"6,300원",0,0
43,에세이 시, eBook    요가 다녀왔습니다 EPUB                              , 신경숙 저                                                            , 달                                        , 2022년 12월                                 ,"10,400원",0,0
44,에세이 시, eBook    짐승일기 EPUB                              , 김지승 저                                                            , 난다                                        , 2022년 12월                                 ,"11,200원",0,0
45,에세이 시, eBook    아들아 명심하거라  잘 사는 데 필요한 건 따로 있다 EPUB                              , 신태순 저                                                            , 떠오름                                        , 2022년 12월                                 ,"11,550원",0,0
46,에세이 시, eBook    우리는 서로를 모르고 EPUB                              , 오수영 저                                                            , 고어라운드                                        , 2020년 05월                                 ,"9,000원",0,0
47,에세이 시, eBook    삶을 견디는 기쁨 EPUB                              , 헤르만 헤세 저 유혜자 역                                                            , 문예춘추사                                        , 2022년 12월                                 ,"10,800원",0,0
48,에세이 시, eBook    걸을 때마다 조금씩 내가 된다   휘청거리는 삶을 견디며 한 걸음씩 나아가는 법 EPUB                              , 캐서린 메이 저 이유진 역                                                            , 웅진지식하우스                                        , 2022년 12월                                 ,"12,500원",4,4
49,에세이 시, eBook    가벼운 선물 EPUB                              , 조해주 저                                                            , 민음사                                        , 2022년 11월                                 ,"8,400원",0,0
50,에세이 시, eBook    이게 다 외로워서 그래   도시인의 만물외로움설 에세이 EPUB                              , 오마르 저                                                            , 놀                                        , 2022년 11월                                 ,"10,700원",4,4
51,에세이 시, eBook    책과 우연들 EPUB                              , 김초엽 저                                                            , 열림원                                        , 2022년 11월                                 ,"10,080원",4,4
52,에세이 시, eBook    이상 시 전집 EPUB                              , 이상 저                                                            , 민음사                                        , 2022년 10월                                 ,"11,200원",0,0
53,에세이 시, eBook    아주 오랜만에 행복하다는 느낌 EPUB                              , 백수린 저                                                            , 창비                                        , 2022년 10월                                 ,"11,200원",5,5
54,에세이 시, eBook    마음 쓰는 밤 EPUB                              , 고수리 저                                                            ,  주 미디어창비                                        , 2022년 10월                                 ,"13,600원",0,0
55,에세이 시, eBook    오늘 학교 어땠어    한때 어린이였던 우리 모두를 위한 초등 1학년의 반짝반짝 학교 적응기 EPUB                              , 초등샘Z 저                                                            , 책나물                                        , 2022년 10월                                 ,"11,000원",0,0
56,에세이 시, eBook    창경궁의 봄꽃나무 이야기 PDF                              , 황영심 저                                                            , 유페이퍼                                        , 2022년 05월                                 ,"3,000원",0,0
57,에세이 시, eBook    아이스크림   좋았던 것들이 하나씩 시시해져도 EPUB                              , 하현 저                                                            , 세미콜론                                        , 2022년 09월                                 ,"8,400원",0,0
