rank,genre,title,writer,company,date,price,star_content,star_edit
75,자기계발, eBook    괜찮아  분명 다 잘될 거야  EPUB                              , 사이토 히토리 저 김진아 역                                                            , 나비이펙트                                         , 2022년 09월                                 ,"11,000원",0,0
76,자기계발, eBook    변호사 없이 이혼하기    후회 없는 이혼을 위해 생각해야 할 모든 것 EPUB                              , 김명연 양지선 저                                                            , 토마토출판사                                        , 2022년 09월                                 ,"11,800원",0,0
77,자기계발, eBook    롭 무어 부와 성공의 기회   가능성을 현실로 만드는 방법 EPUB                              , 롭 무어 저 이수경 역                                                            , 한국경제신문사 한경비피                                         , 2022년 09월                                 ,"15,200원",0,0
78,자기계발, eBook    하루 한 장 마음이 편해지는 반야심경의 말 EPUB                              , 우뤄취안 저 이서연 역                                                            , 더퀘스트                                        , 2022년 09월                                 ,"14,000원",0,0
79,자기계발, eBook    공부의 시대  인생을 일으키는 하루 1시간 공부법   현직 치과의사가 말하는 공부의 모든 것 PDF                              , 안호석 저                                                            , 바른북스                                        , 2022년 08월                                 ,"11,500원",0,0
80,자기계발, eBook    당신의 현실에는 이유가 있습니다   아픈 현실을 만드는 숨은 관념 치유하기 EPUB                              , 카밀로 저                                                            , 정신세계사                                        , 2022년 08월                                 ,"14,000원",5,5
81,자기계발, eBook    당신도 초자연적이 될 수 있다   나는 어떻게 원하는 내가 되는가  EPUB                              , 조 디스펜자 저 추미란 역                                                            , 샨티                                        , 2022년 11월                                 ,"22,000원",0,0
82,자기계발, eBook    브레이킹  당신이라는 습관을 깨라   과거에서 벗어나 새로운 내가 되는 법 EPUB                              , 조 디스펜자 저 편기욱 역                                                            , 샨티                                        , 2022년 11월                                 ,"20,000원",5,5
83,자기계발, eBook    빠르게 실패하기 EPUB                              , 존 크럼볼츠 라이언 바비노 저 도연 역                                                            , 스노우폭스북스                                        , 2022년 09월                                 ,"11,550원",0,0
84,자기계발, eBook    자소서 바이블 2 0   한 줄만 읽어도 합격하는 자소서 EPUB                              , 면접왕 이형 저                                                            , 얼라이브북스 alivebooks                                         , 2022년 09월                                 ,"16,830원",5,5
85,자기계발, eBook    가진 돈은 몽땅 써라   먹고 놀고 마시는 데 목숨 걸어라  다시 살 수 없는 것들에 투자하라  EPUB                              , 호리에 다카후미 저 윤지나 역                                                            , 쌤앤파커스                                        , 2022년 06월                                 ,"9,800원",5,5
86,자기계발, eBook    10배의 법칙   성공과 실패를 가르는 유일한 차이 EPUB                              , 그랜트 카돈 저 최은아 역                                                            , 부키                                        , 2022년 04월                                 ,"12,000원",5,5
87,자기계발, eBook    나는 왜 혼자가 편할까    인간관계가 귀찮은 사람들의 관계 심리학 EPUB                              , 오카다 다카시 저 김해용 역                                                            , 동양북스 동양books                                         , 2022년 02월                                 ,"10,000원",4,4
88,자기계발, eBook    무조건 행복할 것  개정판    1년 열두 달  내 인생을 사랑하는 12가지 방법 EPUB                              , 그레첸 루빈 저 전행선 역                                                            , 21세기북스                                        , 2021년 11월                                 ,"17,600원",0,0
89,자기계발, eBook    오은영의 화해 EPUB                              , 오은영 저                                                            , 코리아닷컴 Korea com                                         , 2021년 07월                                 ,"9,600원",5,5
90,자기계발, eBook    무조건 팔리는 카피 단어장   20년 동안 베스트 상품 광고에 쓰인 카피 2000 EPUB                              , 간다 마사노리 기누타 쥰이치 저 이주희 역                                                            , 동양북스 동양books                                         , 2021년 05월                                 ,"12,500원",0,0
91,자기계발, eBook    자기신뢰 EPUB                              , 랄프 왈도 에머슨 저 이종인 역                                                            , 현대지성                                        , 2021년 03월                                 ,"7,900원",0,0
92,자기계발, eBook    더 시스템 THE SYSTEM   거의 모든 일에 실패하던 자가 결국 큰 성공을 이루어낸 방법 EPUB                              , 스콧 애덤스 저 김인수 역                                                            , 베리북                                        , 2020년 08월                                 ,"11,200원",4,4
93,자기계발, eBook    아비투스   인간의 품격을 결정하는 7가지 자본 EPUB                              , 도리스 메르틴 저 배명자 역                                                            , 다산초당                                        , 2020년 08월                                 ,"12,600원",3,4
94,자기계발, eBook    초집중   집중력을 지배하고 원하는 인생을 사는 비결 EPUB                              , 니르 이얄 저 김고명 역                                                            , 안드로메디안                                        , 2020년 08월                                 ,"10,800원",4,4
95,자기계발, eBook    하루 24시간  어떻게 살 것인가   1910년 오리지널 초판본 표지디자인 EPUB                              , 아놀드 베넷 저 이미숙 역                                                            , 더스토리                                        , 2020년 03월                                 ,990원,4,4
96,자기계발, eBook    타인의 해석   당신이 모르는 사람을 만났을 때 EPUB  유튜브 김미경 TV 소개도서 20200505                             , 말콤 글래드웰 저 유강은 역 김경일 감수                                                            , 김영사                                        , 2020년 03월                                 ,"11,250원",4,4
97,자기계발, eBook    아웃라이어   성공의 기회를 발견한 사람들 EPUB  유튜브 김미경 TV 소개도서 20200218                             , 말콤 글래드웰 저 노정태 역 최인철 감수                                                            , 김영사                                        , 2019년 09월                                 ,"9,900원",5,5
98,자기계발, eBook    무기가 되는 스토리   브랜드 전쟁에서 살아남는 7가지 문장 공식 EPUB                              , 도널드 밀러 저 이지연 역                                                            , 윌북                                        , 2018년 09월                                 ,"10,360원",5,4
99,자기계발, eBook    운을 부르는 부자의 말투   말과 운의 관계를 알면 인생이 바뀐다 EPUB                              , 미야모토 마유미 저 김지윤 역                                                            , 포레스트북스                                        , 2018년 08월                                 ,"9,500원",4,4
100,자기계발, eBook    이나모리 가즈오의 인생을 바라보는 안목   전 세계 경영자들이 가장 존경하는 경영자 EPUB                              , 이나모리 가즈오 저 노경아 역                                                            , 쌤앤파커스                                        , 2018년 02월                                 ,"9,800원",0,0
