rank,genre,title,writer,company,date,price,star_content,star_edit
76,판타지 무협, eBook     대여  기프티드  GIFTED  03권 EPUB                              , 도서관식객 저                                                            , 로크미디어                                        , 2021년 04월                                 ,900원,0,0
77,판타지 무협, eBook     대여  기프티드  GIFTED  04권 EPUB                              , 도서관식객 저                                                            , 로크미디어                                        , 2021년 04월                                 ,900원,0,0
78,판타지 무협, eBook     대여  기프티드  GIFTED  11권 EPUB                              , 도서관식객 저                                                            , 로크미디어                                        , 2021년 04월                                 ,900원,0,0
79,판타지 무협, eBook     대여  기프티드  GIFTED  12권 EPUB                              , 도서관식객 저                                                            , 로크미디어                                        , 2021년 04월                                 ,900원,0,0
80,판타지 무협, eBook    아카데미 천재 여검사의 남동생이 되었다 EPUB                              , ReadOut 저                                                            , JC미디어                                        , 2023년 02월                                 ,"3,200원",0,0
81,판타지 무협, eBook    달빛조각사 , 남희성 저                                                            ,  인타임                                        , 2020년 06월                                 ,"3,300원",4,4
82,판타지 무협, eBook    바람과 별무리 , 흰콩 저                                                            , 에피루스                                        , 2020년 08월                                 ,"2,500원",4,4
83,판타지 무협, eBook     대여   세트  대한제국의 수도는 만주로 정한다  총8권 완결  , 박명의하늘 저                                                            , 판타지존                                        , 2023년 01월                                 ,"5,040원",0,0
84,판타지 무협, eBook    귀환 마교관  개정판  EPUB  완결                              , 눈매 저                                                            , 콜로서스                                        , 2023년 02월                                 ,"3,200원",0,0
85,판타지 무협, eBook    철혈의 재벌 EPUB                              , 전장범 저                                                            , 문피아                                        , 2023년 01월                                 ,"2,880원",0,0
86,판타지 무협, eBook    대박환생 EPUB                              , 시커먼스 저                                                            , 라온E M                                        , 2023년 02월                                 ,"3,200원",0,0
87,판타지 무협, eBook    낙하산이 그렇게 일을 잘한다고  EPUB                              , 파셔 저                                                            , 제이플러스                                        , 2022년 09월                                 ,"2,500원",3,4
88,판타지 무협, eBook    천외천의 주인 EPUB                              , 한수오 저                                                            , 로크미디어                                        , 2023년 02월                                 ,"3,200원",0,0
89,판타지 무협, eBook     대여   세트  기프티드  GIFTED   총16권 완결  , 도서관식객 저                                                            , 로크미디어                                        , 2021년 04월                                 ,"10,800원",0,0
90,판타지 무협, eBook    현질하는 영주님  EPUB                              , 두파치타파 저                                                            , 문피아                                        , 2023년 01월                                 ,"3,200원",0,0
91,판타지 무협, eBook    농사로 이계 평정 EPUB                              , 마실물 저                                                            , JC미디어                                        , 2023년 01월                                 ,"3,200원",0,0
92,판타지 무협, eBook    각성한 능력이 OS EPUB  완결                              , 천월 저                                                            , 스토리야                                        , 2023년 01월                                 ,"2,400원",0,0
93,판타지 무협, eBook     연재  이혼 후 각성하다 EPUB                              , 동주 저                                                            , 고렘팩토리                                        , 2023년 01월                                 ,100원,0,0
94,판타지 무협, eBook    기연에 미친 무공천재 EPUB  완결                              , 자의     저                                                            , KW북스                                        , 2022년 11월                                 ,"3,200원",0,0
95,판타지 무협, eBook    멸망한 세계의 시간 능력자 EPUB  완결                              , 월천 저                                                            , 매드햇                                        , 2022년 12월                                 ,"3,000원",0,0
96,판타지 무협, eBook    전천후 연예생활백서 EPUB  완결                              , 자경 저                                                            , 문피아                                        , 2022년 03월                                 ,"3,200원",4,4
97,판타지 무협, eBook    기사의 일기 Diary of a Knight  EPUB                              , 편곤 저                                                            , Arete                                        , 2022년 08월                                 ,"3,200원",5,5
98,판타지 무협, eBook     연재  전생에 검술천재였다 EPUB                              , 지인 저                                                            , 고렘팩토리                                        , 2022년 06월                                 ,100원,0,0
99,판타지 무협, eBook     연재  이세계의 정령사가 되었다 EPUB  완결                              , 심예준 저                                                            , 고렘팩토리                                        , 2022년 04월                                 ,100원,0,0
100,판타지 무협, eBook    변방의 외노자 EPUB  완결                              , 후로스트 저                                                            , 문피아                                        , 2022년 01월                                 ,"3,200원",4,4
