rank,genre,title,writer,company,date,price,star_content,star_edit
36,종교, eBook    칼빈의 팔복 강해 EPUB                              , 존 칼빈 저 김광남 역                                                            , 비전북 Visionbook                                         , 2022년 07월                                 ,"11,700원",4,4
37,종교, eBook    법륜 스님의 반야심경 강의 EPUB                              , 법륜 저                                                            , 정토출판                                        , 2022년 06월                                 ,"14,000원",0,0
38,종교, eBook    교회 구석에서 묻는 질문들   차마 하지 못했던  우리 시대 청년 그리스도인의 16가지 질문 EPUB                              , 오성민 저                                                            , 복 있는 사람                                        , 2022년 06월                                 ,"11,000원",4,4
39,종교, eBook    매튜 헨리 기도 EPUB                              , 매튜 헨리 저 김동완 역                                                            , 복 있는 사람                                        , 2022년 05월                                 ,"11,200원",0,0
40,종교, eBook    복음 안에서 발견한 참된 자유 EPUB                              , 팀 켈러  티머시 켈러  저                                                            , 복 있는 사람                                        , 2022년 05월                                 ,"3,500원",4,4
41,종교, eBook    내 마음의 주치의  개정판    상처 입은 영혼을 위한 예수님의 내적 치유법 EPUB                              , 안셀름 그륀 저 최용호 역                                                            , 가톨릭출판사                                        , 2022년 05월                                 ,"10,500원",0,0
42,종교, eBook    잃어버린 기도의 비밀   1 700년간 잠들어 있던 신과 소통하는 언어 EPUB                              , 그렉 브레이든 저 황소연 역                                                            , 김영사                                        , 2022년 04월                                 ,"8,910원",0,0
43,종교, eBook    고난주간 요일별로 연구한  PDF                              , 최일권 저                                                            , 유페이퍼                                        , 2022년 02월                                 ,"6,000원",0,0
44,종교, eBook    사랑으로 길을 내다   북한에서 이루어 가는 화목의 이야기 EPUB                              , 윤상혁 저                                                            , 두란노서원                                        , 2022년 02월                                 ,"9,800원",0,0
45,종교, eBook    따라 하는 기도 2   따라 하는 것만으로도 기도가 되고 인생의 문이 열린다 EPUB                              , 장재기 저                                                            , 규장                                        , 2022년 02월                                 ,"10,500원",0,0
46,종교, eBook    모든 사람을 위한 마가복음 EPUB                              , 톰 라이트 저 양혜원 역                                                            , IVP                                        , 2022년 02월                                 ,"11,000원",0,0
47,종교, eBook    성경묵상 배움과정 PDF                              , 성서유니온선교회 저                                                            , 한국성서유니온선교회                                        , 2022년 01월                                 ,"4,000원",0,0
48,종교, eBook    성경묵상 처음과정 PDF                              , 성서유니온선교회 저                                                            , 한국성서유니온선교회                                        , 2022년 01월                                 ,"3,000원",0,0
49,종교, eBook    운명의 바람 소리를 들어라 EPUB                              , 헬레나 P  블라바츠키 지두 크리슈나무르티 마벨 콜린스 공저   스로타파티 역                                                            , 책읽는귀족                                        , 2021년 10월                                 ,"15,000원",0,0
50,종교, eBook    역사서 EPUB                              , 리처드 D  넬슨 저   이윤경 역                                                            , 대한기독교서회                                        , 2021년 09월                                 ,"10,400원",4,4
51,종교, eBook    마가복음을 읽는다 1   적은 무리여 기뻐하라 EPUB                              , 정용섭 저                                                            , 홍성사                                        , 2021년 09월                                 ,"16,100원",0,0
52,종교, eBook    예수님의 12제자 1  EPUB                              , 엘스카이 저                                                            , AN 엔터테인먼트                                        , 2021년 08월                                 ,"1,900원",0,0
53,종교, eBook    과학자의 신앙공부   생물학자가 들려주는 과학과 신앙 이야기 EPUB                              , 김영웅 저 신현욱 그림                                                            , 선율                                        , 2021년 08월                                 ,"13,000원",0,0
54,종교, eBook    공룡과 기독교 신앙 EPUB                              , 한국교회탐구센터 편저                                                            , IVP                                        , 2021년 07월                                 ,"7,000원",0,0
55,종교, eBook    성경신학 스터디 바이블 PDF                              , D A  카슨 더글러스 J  무 리처드 S  헤스 T  D  알렉산더 저 이용중 박세혁 원광연 역                                                            , 복있는사람                                        , 2021년 07월                                 ,"88,000원",5,5
56,종교, eBook    우리가 얼굴을 찾을 때까지 EPUB                              , C  S  루이스 저 강유나 역                                                            , 홍성사                                        , 2021년 05월                                 ,"11,900원",4,4
57,종교, eBook    세상을 사랑하지 말라 EPUB                              , 워치만 니 저                                                            , 한국복음서원                                        , 2019년 11월                                 ,"5,100원",0,0
58,종교, eBook    부모 면허   주님이 맡기신 한 영혼을 그분의 뜻대로 빚어가는 삶 EPUB                              , 박인경 저                                                            , 규장                                        , 2021년 04월                                 ,"10,500원",0,0
59,종교, eBook    완전한 풍요   돈 음식 몸 시간 장소 그리고 그리스도인 EPUB                              , 월터 브루그만 저 정성묵 역                                                            , 한국장로교출판사                                        , 2021년 04월                                 ,"7,800원",4,4
60,종교, eBook    네 마음이 어디 있느냐 EPUB                              , 현승원 저                                                            , 규장                                        , 2021년 04월                                 ,"9,100원",0,0
61,종교, eBook    스토리텔링성경 신약 3 누가복음   사람의 아들로 오신 메시아 예수 EPUB                              , 강정훈 김영진 천종수 저 김천정 그림 민영진 감수                                                            , 성서원                                        , 2021년 03월                                 ,"6,480원",0,0
62,종교, eBook    로마서에 가면 PDF                              , 비벌리 로버츠 가벤타 저 이학영 역                                                            , 도서출판학영                                         , 2021년 02월                                 ,"9,100원",0,0
63,종교, eBook    금촛대 중보자들1 PDF                              , 제임스 말로니 저   박미가 역                                                            , 순전한나드                                        , 2021년 02월                                 ,"10,500원",0,0
64,종교, eBook    월터 브루그만과 함께하는 사순절 묵상집   가보지 않은 길 EPUB                              , 월터 브루그만 저 김상윤 박형국 역                                                            , 한국장로교출판사                                        , 2021년 02월                                 ,"5,600원",4,4
65,종교, eBook    아직 결혼하지 않은 당신에게 EPUB                              , 마셜 시걸 저 조성봉 역                                                            , 생명의말씀사                                        , 2020년 09월                                 ,"11,900원",0,0
66,종교, eBook    짙은 구름  더 깊은 긍휼   인생의 먹구름 속에서 하나님을 기다리다 EPUB                              , 마크 브로갑 저 정성묵 역                                                            , 두란노                                        , 2020년 12월                                 ,"11,900원",0,0
67,종교, eBook    영광의 무게 EPUB                              , C  S  루이스 저 홍종락 역                                                            , 홍성사                                        , 2020년 12월                                 ,"9,100원",4,4
68,종교, eBook    룬 문자 활용법 PDF                              , 마녀 진저브레드 저                                                            , GingerbreadM                                        , 2020년 12월                                 ,"6,000원",0,0
69,종교, eBook    카이로스   하나님의 시공간   보이지 않는 영적 세계의 원리 EPUB                              , 고성준 저                                                            , 규장                                        , 2020년 11월                                 ,"8,400원",0,0
70,종교, eBook    하나님을 만나는 법 EPUB                              , 신상래 저                                                            , 좋은땅                                        , 2020년 10월                                 ,"7,200원",0,0
71,종교, eBook    엄마표 신앙교육   말씀 먹는 아이로 키우는 EPUB                              , 백은실 저                                                            , 규장                                        , 2020년 06월                                 ,"9,800원",0,0
72,종교, eBook    바보 엄마   가슴과 배로 낳은 여섯 아이  눈물의 기도와 말씀으로 양육하기 EPUB                              , 권미나 저                                                            , 규장                                        , 2020년 06월                                 ,"9,100원",5,5
73,종교, eBook    예수의 길   미혹과 불안의 시대  예수를 어떻게 따를 것인가 EPUB                              , 헨리 나우웬 저 가브리엘 언쇼 편 윤종석 역                                                            , 두란노서원                                        , 2020년 04월                                 ,"7,000원",4,4
74,종교, eBook    인생은 선물이다 EPUB                              , 조정민 저                                                            , 두란노                                        , 2020년 03월                                 ,"8,400원",4,4
75,종교, eBook    자평진전 PDF                              , 심효첨 원저 무공 역                                                            , 문원북                                        , 2020년 03월                                 ,"17,500원",5,5
76,종교, eBook    아디야샨티의 가장 중요한 것   삶의 가장 깊은 중심에 두어야 할 단 하나의 진실 EPUB                              , 아디야샨티 저 이창엽 역                                                            , 불광출판사                                        , 2020년 02월                                 ,"11,900원",5,5
77,종교, eBook    스토리텔링성경  7 사무엘 상 하    성경 전 장을 이야기로 풀어 쓴 EPUB                              , 강정훈 김영진 천종수 김천정 저                                                            , 성서원                                        , 2020년 02월                                 ,"7,200원",0,0
78,종교, eBook    인생  전도서를 읽다 EPUB                              , 데이비드 깁슨 저 이철민 역                                                            , 복있는사람                                        , 2019년 12월                                 ,"9,000원",4,4
79,종교, eBook    회복하라 EPUB                              , 노진준 저                                                            , 넥서스CROSS                                        , 2014년 08월                                 ,"7,800원",0,0
80,종교, eBook    과학  창세기의 우주를 만나다   물리학자의 눈으로 탐구하는 천지창조의 비밀 EPUB                              , 제원호 저                                                            , 패스오버                                        , 2019년 10월                                 ,"9,800원",0,0
81,종교, eBook    아이엠 I AM   The Impersonal Life PDF                              , 박영수 저                                                            , 북팟                                        , 2022년 11월                                 ,"7,200원",0,0
82,종교, eBook    기도를 멈추지 말고   어떤 상황과 환경도 기도의 자리로 만드는 열정과 간절함 EPUB                              , 이현우 저                                                            , 규장                                        , 2022년 11월                                 ,"9,100원",0,0
83,종교, eBook    풍성한 삶의 기초 PDF                              , 김형국 저                                                            , 비아토르                                        , 2022년 11월                                 ,"14,000원",0,0
84,종교, eBook    풍성한 삶의 기초 워크북 PDF                              , 김형국 저                                                            , 비아토르                                        , 2022년 11월                                 ,"7,000원",5,4
85,종교, eBook    법련 12월호 2022년  PDF                              , 화광신문사 출판국 법련부  저                                                            , 화광신문사                                        , 2022년 11월                                 ,"1,500원",0,0
86,종교, eBook    예수 기적의 비밀 원리   오병이어 기적과 물질창조 원리 EPUB                              , 사무엘 소 저                                                            , 샘소북스                                        , 2022년 11월                                 ,"9,900원",0,0
87,종교, eBook    바이블노믹스 EPUB                              , 김민홍 저                                                            , 좋은땅                                        , 2022년 11월                                 ,"12,000원",0,0
88,종교, eBook    현재 삶으로 돌아오다   깨어남의 여정  마음공부의 길 EPUB                              , 임순희 저                                                            , 침묵의향기                                        , 2022년 10월                                 ,"9,100원",0,0
89,종교, eBook    당신을 위해 기도해도 될까요    시카고 암 전문의가 만난 뜻밖의 하나님 EPUB                              , 채영광 저                                                            , 두란노서원                                        , 2022년 10월                                 ,"12,600원",0,0
90,종교, eBook    칼을 든 스님   임진왜란과 승군     불교 컬렉션 17 EPUB                              , 박재광 외 저                                                            , 불광출판사                                        , 2022년 09월                                 ,"6,000원",0,0
91,종교, eBook    아름다운 사람은 저절로 만들어지지 않는다   아픈 인생에 건네는 깊은 위로 EPUB                              , 스캇 솔즈 저 정성묵 역                                                            , 두란노서원                                        , 2022년 09월                                 ,"11,900원",0,0
92,종교, eBook    풍성한 삶으로의 초대 워크북 PDF                              , 김형국 저                                                            , 비아토르                                        , 2019년 03월                                 ,"3,500원",0,0
93,종교, eBook    살아 계신 예수의 비밀의 말씀   오강남의 도마복음 풀이 EPUB                              , 오강남 저                                                            , 김영사                                        , 2022년 08월                                 ,"13,500원",0,0
94,종교, eBook    하나님 이름으로 혐오하지 말라   21세기를 위한 창세기 EPUB                              , 조너선 색스 저 김준우 역                                                            , 한국기독교연구소                                        , 2022년 07월                                 ,"12,000원",0,0
95,종교, eBook    초기 교회에서 배우는 주기도문   과거와 오늘의 교회가 함께 드리는 주님의 기도 EPUB                              , 후스토 곤잘레스 저 오현미 역                                                            , 이레서원                                        , 2022년 08월                                 ,"9,800원",4,4
96,종교, eBook    칼빈의 팔복 강해 EPUB                              , 존 칼빈 저 김광남 역                                                            , 비전북 Visionbook                                         , 2022년 07월                                 ,"11,700원",4,4
97,종교, eBook    법륜 스님의 반야심경 강의 EPUB                              , 법륜 저                                                            , 정토출판                                        , 2022년 06월                                 ,"14,000원",0,0
98,종교, eBook    교회 구석에서 묻는 질문들   차마 하지 못했던  우리 시대 청년 그리스도인의 16가지 질문 EPUB                              , 오성민 저                                                            , 복 있는 사람                                        , 2022년 06월                                 ,"11,000원",4,4
99,종교, eBook    매튜 헨리 기도 EPUB                              , 매튜 헨리 저 김동완 역                                                            , 복 있는 사람                                        , 2022년 05월                                 ,"11,200원",0,0
100,종교, eBook    복음 안에서 발견한 참된 자유 EPUB                              , 팀 켈러  티머시 켈러  저                                                            , 복 있는 사람                                        , 2022년 05월                                 ,"3,500원",4,4
