rank,genre,title,writer,company,date,price,star_content,star_edit
31,국어 외국어, eBook    해커스 토익 실전 1000제 3 LISTENING 문제집   최신기출유형 100  반영  무료 교재 실전용 복습용 MP3 무료 온라인 실전모의고사 제공  PDF                              , 해커스 어학연구소 저 저                                                            , 해커스어학연구소                                        , 2022년 07월                                 ,"9,520원",0,0
32,국어 외국어, eBook    해커스 토익 실전 1000제 3 READING 문제집   최신기출유형 100  반영  무료 온라인 실전모의고사 제공  PDF                              , 해커스 어학연구소 저 저                                                            , 해커스어학연구소                                        , 2022년 07월                                 ,"9,520원",0,0
33,국어 외국어, eBook    해커스 왕초보 중국어회화 10분의 기적 기초중국어 말하기 PDF                              , 해커스 중국어연구소 저                                                            , 해커스어학연구소                                        , 2022년 12월                                 ,"11,700원",0,0
34,국어 외국어, eBook    진짜 미국 영어 2023년 1월호 PDF                              ,                                  김교포  로라                                                            , 동아출판                                        , 2022년 12월                                 ,"6,400원",5,5
35,국어 외국어, eBook    START ENGLISH 2023년 1월호 PDF                              ,                                  이보영                                                            , 동아출판                                        , 2022년 12월                                 ,"6,400원",4,4
36,국어 외국어, eBook    입이 트이는 영어 2023년 1월호 PDF                              ,                                  이현석                                                            , 동아출판                                        , 2022년 12월                                 ,"8,800원",5,5
37,국어 외국어, eBook    EASY ENGLISH 2023년 1월호 PDF                              ,                                  김태연                                                            , 동아출판                                        , 2022년 12월                                 ,"6,400원",5,5
38,국어 외국어, eBook    해커스 TSC 한 권으로 끝내기   모든 급수를 위한 TSC 기본서 PDF                              , 해커스 중국어연구소 저                                                            , 해커스어학연구소                                        , 2022년 12월                                 ,"16,800원",0,0
39,국어 외국어, eBook    넌 대체 몇 년째 영어 공부를 하고 있는 거니  EPUB                              , 김재우 저                                                            , 상상스퀘어                                        , 2022년 12월                                 ,"12,460원",2,2
40,국어 외국어, eBook    센스 있는 영어 표현   원어민이 인정하는 트렌디한 영어회화 PDF                              , 에디 리 저                                                            , 넥서스                                        , 2022년 12월                                 ,"9,100원",0,0
41,국어 외국어, eBook    2023 한국어능력시험 TOPIK I 토픽 I 실전 모의고사   모바일 OMR 자동채점   모의고사 빈출어휘 영 중 일  TOPIK 말하기 PDF                              , 정은화 저                                                            , 시대고시기획 시대교육                                        , 2023년 01월                                 ,"11,900원",0,0
42,국어 외국어, eBook    에듀윌 토익 실전 LC RC Vol 2 PDF                              , 에듀윌 어학연구소 편저                                                            , 에듀윌                                        , 2022년 12월                                 ,"13,770원",0,0
43,국어 외국어, eBook    진짜 미국 영어 2022년 12월호 PDF                              ,                                  김교포  로라                                                            , 동아출판                                        , 2022년 11월                                 ,"5,600원",4,4
44,국어 외국어, eBook    나혼자 끝내는 일본어 기초한자 PDF                              , 황미진 저                                                            , 넥서스                                        , 2022년 11월                                 ,"9,500원",0,0
45,국어 외국어, eBook    진짜 미국 영어 2022년 11월호 PDF                              , 김교포  로라 저                                                            , 동아출판                                        , 2022년 10월                                 ,"5,600원",5,5
46,국어 외국어, eBook    한번에 끝내는 독일어 문법 초중급편 PDF                              , 안희철 역                                                            , 넥서스                                        , 2022년 10월                                 ,"10,500원",0,0
47,국어 외국어, eBook    톡톡톡 말하기 영문법  1    정말 쉬운 영어 톡 PDF                              , 글로벌21 어학연구소 저                                                            , The One  더원                                         , 2022년 09월                                 ,"3,000원",0,0
48,국어 외국어, eBook    진짜 미국 영어 2022년 10월호 PDF                              , 김교포  로라 저                                                            , 동아출판                                        , 2022년 09월                                 ,"5,600원",5,5
49,국어 외국어, eBook    올바른책 수능특강 Light 영어독해연습 분석노트  2022년  PDF                              , 한성민 저                                                            , 올바른선생님연합                                        , 2022년 09월                                 ,"15,200원",0,0
50,국어 외국어, eBook    영어회화 100일의 기적 개정판   100일 후에는 나도 영어로 말한다  EPUB                              , 문성현 저                                                            , 넥서스                                        , 2022년 09월                                 ,"10,500원",0,0
51,국어 외국어, eBook    일본어 무작정 따라하기   완전판 epub3 0    듣기만 해도 말이 나온다 EPUB 3 0   크레마 터치  PC  크레마원 기본뷰어 이용불가                              , 후지이 아사리 저                                                            , 길벗이지톡                                        , 2022년 08월                                 ,"18,200원",5,5
52,국어 외국어, eBook    진짜 미국 영어 2022년 9월호 PDF                              , 김교포  로라 저                                                            , 동아출판                                        , 2022년 08월                                 ,"5,600원",5,5
53,국어 외국어, eBook    중급 중국어 2022년 9월호 PDF                              , 홍상욱 저                                                            , 동아출판                                        , 2022년 08월                                 ,"4,800원",0,0
54,국어 외국어, eBook    영어는 뻔한 패턴의 반복이다 advanced PDF                              , 자하연 저                                                             , 씨앤톡                                        , 2022년 08월                                 ,"5,670원",0,0
55,국어 외국어, eBook    영어 스피치 대본 SPEECH SCRIPT PDF                              , 조예 저                                                            , 티비티퍼블릭                                        , 2022년 08월                                 ,"5,000원",0,0
56,국어 외국어, eBook    영어 감정 표현 사전   happy와 sad 그 이상이 필요한 이들을 위한 EPUB                              , Sam Norris 저 정병선 역                                                            , 길벗이지톡                                        , 2022년 07월                                 ,"18,900원",4,4
57,국어 외국어, eBook    원숭이의 손   The Monkey s Paw EPUB                              , W  W  Jacobs 저                                                            , 올리버북스                                        , 2022년 06월                                 ,"3,000원",0,0
58,국어 외국어, eBook    스피킹 매트릭스 1분 영어 말하기 2020개정판  epub3 0  EPUB 3 0   크레마 터치  PC  크레마원 기본뷰어 이용불가                              , 김태윤 저                                                            , 길벗이지톡                                        , 2020년 06월                                 ,"8,400원",0,0
59,국어 외국어, eBook    이현석의 입이 트이는 영어 최고의 스피킹 60   일상생활 편   영어가 더 유창해지는  입이 트이는 영어  베스트 컬렉션 EPUB                              , 이현석 저                                                            , EBS BOOKS                                        , 2022년 05월                                 ,"12,000원",3,3
60,국어 외국어, eBook    토익 900 플러스 필수 보카 PDF                              , 넥서스 토익연구소 저                                                            , 넥서스                                        , 2022년 05월                                 ,"4,900원",5,5
61,국어 외국어, eBook    진짜 진짜 영어일기  캐나다 학교생활 편   캐나다 초등학생 앤디의 영어일기 엿보기 PDF                              , 유현정 저                                                            , 시소스터디                                        , 2022년 03월                                 ,"9,000원",0,0
62,국어 외국어, eBook    진짜 진짜 영어일기  하루 한 장 쓰기 편   캐나다 초등학생 새미의 영어일기 엿보기 PDF                              , 유현정 저                                                            , 시소스터디                                        , 2022년 03월                                 ,"9,000원",0,0
63,국어 외국어, eBook    강성태 66일 영어회화   당신의 영어가 습관이 되기에 충분한 시간  PDF  종이책 제공용 강좌 무료 쿠폰  셀로판 필터  책날개 가리개  복습용 미니북은 제공되지 않습니다                               , 강성태 저                                                            , 다산북스                                        , 2022년 01월                                 ,"11,900원",3,3
64,국어 외국어, eBook    혼자 공부하는 영어 습관의 힘  기초 영단어   영어회화 편   원어민이 즐겨 사용하는 회화 속  기초 영단어  PDF                              , 시미즈 겐지 저 키출판사 편집부 역                                                            , 키출판사                                        , 2021년 12월                                 ,"10,500원",0,0
65,국어 외국어, eBook    직독직해 가능해지는 끊어읽기 실전연습 1 PDF                              , 김솔 저                                                            , 유페이퍼                                        , 2021년 11월                                 ,"3,500원",0,0
66,국어 외국어, eBook    하루만에 완독할 수 있도록 직독직해 오바마 전대통령 영어연설 EPUB                              , Dr  K 엮음 저                                                            , 유페이퍼                                        , 2021년 09월                                 ,"3,000원",0,0
67,국어 외국어, eBook    비즈니스 영어 실수 고침사전   Fixed  틀리고도 몰랐을 EPUB                              , Grant Sundbye 룩룩잉글리쉬 저                                                            , 길벗이지톡                                        , 2021년 10월                                 ,"14,400원",5,5
68,국어 외국어, eBook    착  붙는 중국어 독학 첫걸음 PDF                              , 중국어공부기술연구소 저                                                            , 시사중국어사                                        , 2021년 10월                                 ,"9,800원",0,0
69,국어 외국어, eBook    네이티브는 쉬운 영어로 말한다   200대화 편 EPUB3 0    29만 유튜버 구슬쌤의 실전 영어회화 바이블 EPUB 3 0 크레마 터치  PC  크레마원 기본뷰어 이용불가                              , 구슬 저                                                            , 길벗이지톡                                        , 2021년 07월                                 ,"11,600원",0,0
70,국어 외국어, eBook    시나공 토익 파트 5 6 실전문제집 EPUB 3 0 크레마 터치  PC  크레마원 기본뷰어 이용불가                              , 임동찬 김소정 문지현 저                                                            , 길벗이지톡                                        , 2021년 07월                                 ,"10,500원",3,3
71,국어 외국어, eBook    영어 리스닝 100일의 기적   영어 왕초보를 위한 발음 청취 교정 프로젝트 PDF                              , 김일승 저                                                            , 넥서스                                        , 2021년 06월                                 ,"9,700원",0,0
72,국어 외국어, eBook    말소리의 이해 음성학 음운론 연구의 기초를 위하여  개정판  PDF                              , 신지영 저                                                            , 도서출판 한국문화사                                        , 2021년 06월                                 ,"14,400원",0,0
73,국어 외국어, eBook    초등영어교육의 이해 PDF                              , 노경희 저                                                            , 도서출판 한국문화사                                        , 2021년 06월                                 ,"17,600원",0,0
74,국어 외국어, eBook    나혼자 끝내는 스페인어 단어장 PDF                              , 곽은미 저                                                            , 넥서스                                        , 2021년 04월                                 ,"7,900원",0,0
75,국어 외국어, eBook    NEW 일본어 상용한자 2136 한권으로 끝내기 PDF                              , 한선희 이이호시 카즈야 저                                                            , 다락원                                        , 2021년 01월                                 ,"19,000원",0,0
76,국어 외국어, eBook    미국에서 통하는 영어  안 통하는 영어 EPUB                              , 진세영 저                                                            , 북아띠                                        , 2020년 11월                                 ,"1,000원",4,4
77,국어 외국어, eBook    영어다의어  알맹이와 껍데기 3 PDF                              , 권용현 저                                                            , 메타포 Metaphor                                         , 2020년 10월                                 ,"8,900원",5,5
78,국어 외국어, eBook    어른의 어휘력   말에 품격을 더하고 세상을 올바르게 이해하는 힘 EPUB                              , 유선경 저                                                            , 앤의서재                                        , 2020년 08월                                 ,"11,550원",4,3
79,국어 외국어, eBook    한번 외우면 평생 써먹는 영어 명문장 EPUB                              , 고병준 이상현 저                                                            , 틔움출판                                        , 2020년 08월                                 ,"7,200원",0,0
80,국어 외국어, eBook    친절한 대학의 다시 배우는 영어 교실 2 EPUB                              , 이상현 이지 쌤  저                                                            , 길벗이지톡                                        , 2020년 07월                                 ,"9,100원",0,0
81,국어 외국어, eBook    해커스 토플 액츄얼 테스트 리스닝  Hackers TOEFL Actual Test Listening    2019년 8월 NEW TOEFL iBT 완벽 반영 고득점을 위한 토플 마무리 실전서 PDF                              , David Cho 저                                                            , 해커스어학연구소                                        , 2023년 01월                                 ,"15,600원",0,0
82,국어 외국어, eBook    해커스 토플 액츄얼 테스트 리딩  Hackers TOEFL Actual Test Reading    TOEFL iBT 최신출제경향 반영  고득점을 위한 토플 마무리 실전서  iBT 토플 실전모의고사 7회분 제공 교재 6회분 온라인 1회분  PDF                              , David Cho 저                                                            , 해커스어학연구소                                        , 2023년 01월                                 ,"15,600원",0,0
83,국어 외국어, eBook    START ENGLISH 2023년 2월호 PDF                              ,                                  이보영                                                            , 동아출판                                        , 2023년 01월                                 ,"6,400원",0,0
84,국어 외국어, eBook    중급 중국어 2023년 2월호 PDF                              ,                                  홍상욱                                                            , 동아출판                                        , 2023년 01월                                 ,"5,600원",5,5
85,국어 외국어, eBook    POWER ENGLISH 2023년 2월호 PDF                              ,                                  크리스틴 조                                                            , 동아출판                                        , 2023년 01월                                 ,"6,400원",0,0
86,국어 외국어, eBook    영단어 이미지 기억법 PDF                              , 전왕 저 아영 그림 박 프란세스 Jeffrey Fuller 감수                                                            , 북랩                                        , 2023년 01월                                 ,"15,400원",0,0
87,국어 외국어, eBook    소리튠 영어혁명   30년 영알못도 귀가 뚫리고 입이 트이는 EPUB                              , 이정은 저                                                            , 미다스북스 리틀미다스                                         , 2023년 01월                                 ,"13,500원",0,0
88,국어 외국어, eBook    실수하며 터득한 유학 생활 영어 회화 EPUB                              , 김찬혁 저                                                            , 유페이퍼                                        , 2022년 12월                                 ,"8,000원",0,0
89,국어 외국어, eBook    해커스 토익 실전 1000제 1 READING 문제집   최신기출유형 100  반영 PDF                              , 해커스 어학연구소 저                                                            , 해커스어학연구소                                        , 2023년 01월                                 ,"9,520원",5,5
90,국어 외국어, eBook    해커스 토익 실전 1000제 1 LISTENING 문제집   최신기출유형 100  반영 PDF                              , 해커스 어학연구소 저                                                            , 해커스어학연구소                                        , 2023년 01월                                 ,"9,520원",5,5
91,국어 외국어, eBook    해커스 토익 실전 1000제 3 LISTENING 문제집   최신기출유형 100  반영  무료 교재 실전용 복습용 MP3 무료 온라인 실전모의고사 제공  PDF                              , 해커스 어학연구소 저 저                                                            , 해커스어학연구소                                        , 2022년 07월                                 ,"9,520원",0,0
92,국어 외국어, eBook    해커스 토익 실전 1000제 3 READING 문제집   최신기출유형 100  반영  무료 온라인 실전모의고사 제공  PDF                              , 해커스 어학연구소 저 저                                                            , 해커스어학연구소                                        , 2022년 07월                                 ,"9,520원",0,0
93,국어 외국어, eBook    해커스 왕초보 중국어회화 10분의 기적 기초중국어 말하기 PDF                              , 해커스 중국어연구소 저                                                            , 해커스어학연구소                                        , 2022년 12월                                 ,"11,700원",0,0
94,국어 외국어, eBook    진짜 미국 영어 2023년 1월호 PDF                              ,                                  김교포  로라                                                            , 동아출판                                        , 2022년 12월                                 ,"6,400원",5,5
95,국어 외국어, eBook    START ENGLISH 2023년 1월호 PDF                              ,                                  이보영                                                            , 동아출판                                        , 2022년 12월                                 ,"6,400원",4,4
96,국어 외국어, eBook    입이 트이는 영어 2023년 1월호 PDF                              ,                                  이현석                                                            , 동아출판                                        , 2022년 12월                                 ,"8,800원",5,5
97,국어 외국어, eBook    EASY ENGLISH 2023년 1월호 PDF                              ,                                  김태연                                                            , 동아출판                                        , 2022년 12월                                 ,"6,400원",5,5
98,국어 외국어, eBook    해커스 TSC 한 권으로 끝내기   모든 급수를 위한 TSC 기본서 PDF                              , 해커스 중국어연구소 저                                                            , 해커스어학연구소                                        , 2022년 12월                                 ,"16,800원",0,0
99,국어 외국어, eBook    넌 대체 몇 년째 영어 공부를 하고 있는 거니  EPUB                              , 김재우 저                                                            , 상상스퀘어                                        , 2022년 12월                                 ,"12,460원",2,2
100,국어 외국어, eBook    센스 있는 영어 표현   원어민이 인정하는 트렌디한 영어회화 PDF                              , 에디 리 저                                                            , 넥서스                                        , 2022년 12월                                 ,"9,100원",0,0
